Table 1
Mã hàng,Tên mặt hàng,Nhóm mặt hàng,Đơn vị tính,Giá bán,Giá nhập,Mặc định giảm giá,Mặc định giảm tiền,Giá sỉ 1 CÁI,Mã sẵn có,Ghi chú,Giá sỉ CHẴN,Giá có hoá đơn đỏ,Không in chế biến,Đơn vị tính chẵn,Quy đổi,Giá bán chẵn
SGKTC0022,Tiếng Anh 5/1 (Iseebooks) không CD,Sách giáo khoa TC,Cuốn,"32,000.00",0.00,0.00,0.00,0.00,9786040086389,,0.00,0.00,FALSE,,,0.00
SGKTC0023,Tiếng Anh 5/2 (Iseebooks) không CD,Sách giáo khoa TC,Cuốn,"32,000.00",0.00,0.00,0.00,0.00,9786040086396,,0.00,0.00,FALSE,,,0.00
SGKTC0024,Học Mĩ Thuật lớp 1 theo định hướng,Sách giáo khoa TC,Cuốn,"20,000.00",0.00,0.00,0.00,0.00,9786040086716,,0.00,0.00,FALSE,,,0.00
SGKTC0025,Học Mĩ Thuật lớp 2 theo định hướng,Sách giáo khoa TC,Cuốn,"20,000.00",0.00,0.00,0.00,0.00,9786040086754,,0.00,0.00,FALSE,,,0.00
SGKTC0026,Học Mĩ Thuật lớp 3 theo định hướng,Sách giáo khoa TC,Cuốn,"20,000.00",0.00,0.00,0.00,0.00,9786040086815,,0.00,0.00,FALSE,,,0.00
SGKTC0027,Học Mĩ Thuật lớp 4 theo định hướng,Sách giáo khoa TC,Cuốn,"20,000.00",0.00,0.00,0.00,0.00,9786040086884,,0.00,0.00,FALSE,,,0.00
SGKTC0028,Học Mĩ Thuật lớp 5 theo định hướng,Sách giáo khoa TC,Cuốn,"20,000.00",0.00,0.00,0.00,0.00,9786040086976,,0.00,0.00,FALSE,,,0.00
SGKTC0029,Vở luyện viết 1/1,Sách giáo khoa TC,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,9786040087232,,0.00,0.00,FALSE,,,0.00
SGKTC0030,Vở luyện viết 1/2,Sách giáo khoa TC,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,9786040087249,,0.00,0.00,FALSE,,,0.00
SGKTC0031,Vở luyện viết 2/1,Sách giáo khoa TC,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,9786040087270,,0.00,0.00,FALSE,,,0.00
SGKTC0032,Vở luyện viết 2/2,Sách giáo khoa TC,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,9786040087287,,0.00,0.00,FALSE,,,0.00
SGKTC0033,Vở luyện viết 3/1,Sách giáo khoa TC,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,9786040087317,,0.00,0.00,FALSE,,,0.00
SGKTC0034,Vở luyện viết 3/2,Sách giáo khoa TC,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,9786040087324,,0.00,0.00,FALSE,,,0.00
SGKTC0035,Vở luyện viết 4/1,Sách giáo khoa TC,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,9786040087355,,0.00,0.00,FALSE,,,0.00
SGKTC0036,Vở luyện viết 4/2,Sách giáo khoa TC,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,9786040087362,,0.00,0.00,FALSE,,,0.00
SGKTC0037,Vở luyện viết 5/1,Sách giáo khoa TC,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,9786040087393,,0.00,0.00,FALSE,,,0.00
SGKTC0038,Vở luyện viết 5/2,Sách giáo khoa TC,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,9786040087409,,0.00,0.00,FALSE,,,0.00
SGKTC0039,Học Mĩ Thuật lớp 6 theo định hướng,Sách giáo khoa TC,Cuốn,"25,000.00",0.00,0.00,0.00,0.00,9786040103178,,0.00,0.00,FALSE,,,0.00
SGKTC0040,Học Mĩ Thuật lớp 7 theo định hướng,Sách giáo khoa TC,Cuốn,"25,000.00",0.00,0.00,0.00,0.00,9786040103192,,0.00,0.00,FALSE,,,0.00
SGKTC0041,Học Mĩ Thuật lớp 8 theo định hướng,Sách giáo khoa TC,Cuốn,"25,000.00",0.00,0.00,0.00,0.00,9786040103215,,0.00,0.00,FALSE,,,0.00
SGKTC0042,Học Mĩ Thuật lớp 9 theo định hướng,Sách giáo khoa TC,Cuốn,"20,000.00",0.00,0.00,0.00,0.00,9786040103239,,0.00,0.00,FALSE,,,0.00
SGV000001,Cùng học tin học Q3 SGV,Sách giáo viên,Cuốn,"27,000.00",0.00,0.00,0.00,0.00,8934980000601,,0.00,0.00,FALSE,,,0.00
SGV000002,Âm nhạc 7 sgv,Sách giáo viên,Cuốn,"4,200.00",0.00,0.00,0.00,0.00,8934980002391,,0.00,0.00,FALSE,,,0.00
SGV000003,Vật lí  8 (SGV),Sách giáo viên,Cuốn,"7,200.00",0.00,0.00,0.00,0.00,8934980002445,,0.00,0.00,FALSE,,,0.00
SGV000004,Giáo dục hướng nghiệp 9 (SGV),Sách giáo viên,Cuốn,"4,700.00",0.00,0.00,0.00,0.00,8934980002803,,0.00,0.00,FALSE,,,0.00
SGV000005,Công nghệ 9_cat may (SGV),Sách giáo viên,Cuốn,"3,100.00",0.00,0.00,0.00,0.00,8934980002827,,0.00,0.00,FALSE,,,0.00
SGV000006,Công nghệ 9 sửa chữa xe đạp SGV,Sách giáo viên,Cuốn,"2,500.00",0.00,0.00,0.00,0.00,8934980002841,,0.00,0.00,FALSE,,,0.00
SGV000007,Công nghệ 10 SGV,Sách giáo viên,Cuốn,"6,600.00",0.00,0.00,0.00,0.00,8934980005071,,0.00,0.00,FALSE,,,0.00
SGV000008,Lịch sử 10C (SGV),Sách giáo viên,Cuốn,"9,200.00",0.00,0.00,0.00,0.00,8934980005101,,0.00,0.00,FALSE,,,0.00
SGV000009,Địa lí 10C (SGV),Sách giáo viên,Cuốn,"9,200.00",0.00,0.00,0.00,0.00,8934980005118,,0.00,0.00,FALSE,,,0.00
SGV000010,Giáo dục công dân 10 SGV,Sách giáo viên,Cuốn,"6,100.00",0.00,0.00,0.00,0.00,8934980005125,,0.00,0.00,FALSE,,,0.00
SGV000011,Tiếng anh 10 C (SGV),Sách giáo viên,Cuốn,"8,700.00",0.00,0.00,0.00,0.00,8934980005132,,0.00,0.00,FALSE,,,0.00
SGV000012,Tin học 10C (SGV),Sách giáo viên,Cuốn,"6,600.00",0.00,0.00,0.00,0.00,8934980005170,,0.00,0.00,FALSE,,,0.00
SGV000013,Đại số và giải tích11C (SGV),Sách giáo viên,Cuốn,"9,200.00",0.00,0.00,0.00,0.00,8934980005187,,0.00,0.00,FALSE,,,0.00
SGV000014,Vật lí 11 (SGV),Sách giáo viên,Cuốn,"10,300.00",0.00,0.00,0.00,0.00,8934980005200,,0.00,0.00,FALSE,,,0.00
SGV000015,Hóa học 11 (SGV),Sách giáo viên,Cuốn,"11,000.00",0.00,0.00,0.00,0.00,8934980005217,,0.00,0.00,FALSE,,,0.00
SGV000016,Sinh học 11 (SGV),Sách giáo viên,Cuốn,"8,000.00",0.00,0.00,0.00,0.00,8934980005224,,0.00,0.00,FALSE,,,0.00
SGV000017,Giáo dục công dân 11 (SGV),Sách giáo viên,Cuốn,"7,600.00",0.00,0.00,0.00,0.00,8934980005286,,0.00,0.00,FALSE,,,0.00
SGV000018,Tiếng anh 11 CB SGV,Sách giáo viên,Cuốn,"7,600.00",0.00,0.00,0.00,0.00,8934980005293,,0.00,0.00,FALSE,,,0.00
SGV000019,Hoạt động ngoài giờ lên lớp 11 (SGV),Sách giáo viên,Cuốn,"6,100.00",0.00,0.00,0.00,0.00,8934980006030,,0.00,0.00,FALSE,,,0.00
SGV000020,HĐGD ngoài giờ lên lớp 12 SGV,Sách giáo viên,Cuốn,"6,200.00",0.00,0.00,0.00,0.00,8934980006184,,0.00,0.00,FALSE,,,0.00
SGV000021,Giáo dục QP-An 12,Sách giáo viên,Cuốn,"9,000.00",0.00,0.00,0.00,0.00,8934980006368,,0.00,0.00,FALSE,,,0.00
SGV000022,Ngữ văn 10/2NC(SGV),Sách giáo viên,Cuốn,"8,600.00",0.00,0.00,0.00,0.00,8934980006993,,0.00,0.00,FALSE,,,0.00
SGV000023,Đại số và giải tích 11 NC (SGV),Sách giáo viên,Cuốn,"12,700.00",0.00,0.00,0.00,0.00,8934980007068,,0.00,0.00,FALSE,,,0.00
SGV000024,Hình hoc 11 NC (SGV),Sách giáo viên,Cuốn,"6,600.00",0.00,0.00,0.00,0.00,8934980007075,,0.00,0.00,FALSE,,,0.00
SGV000025,Sinh học 11NC (SGV),Sách giáo viên,Cuốn,"9,200.00",0.00,0.00,0.00,0.00,8934980007105,,0.00,0.00,FALSE,,,0.00
SGV000026,Tiếng anh 11NC (SGV),Sách giáo viên,Cuốn,"10,300.00",0.00,0.00,0.00,0.00,8934980007150,,0.00,0.00,FALSE,,,0.00
SGV000027,Hình học 12 NC (SGV),Sách giáo viên,Cuốn,"6,200.00",0.00,0.00,0.00,0.00,8934980007204,,0.00,0.00,FALSE,,,0.00
SGV000028,Vật lí  12 NC (SGV),Sách giáo viên,Cuốn,"13,500.00",0.00,0.00,0.00,0.00,8934980007211,,0.00,0.00,FALSE,,,0.00
SGV000029,Hóa học 10 (SGV),Sách giáo viên,Cuốn,"8,300.00",0.00,0.00,0.00,0.00,8934980624708,,0.00,0.00,FALSE,,,0.00
SGV000030,Công nghệ 10 (SGV),Sách giáo viên,Cuốn,"5,700.00",0.00,0.00,0.00,0.00,8934980624722,,0.00,0.00,FALSE,,,0.00
SGV000031,Lịch sử 10 (SGV),Sách giáo viên,Cuốn,"8,000.00",0.00,0.00,0.00,0.00,8934980624753,,0.00,0.00,FALSE,,,0.00
SGV000032,Địa lí 10 (SGV),Sách giáo viên,Cuốn,"8,000.00",0.00,0.00,0.00,0.00,8934980624760,,0.00,0.00,FALSE,,,0.00
SGV000033,Giáo dục công dân 10 (SGV),Sách giáo viên,Cuốn,"5,400.00",0.00,0.00,0.00,0.00,8934980624777,,0.00,0.00,FALSE,,,0.00
SGV000034,Tin học 10 C (SGV),Sách giáo viên,Cuốn,"5,700.00",0.00,0.00,0.00,0.00,8934980624821,,0.00,0.00,FALSE,,,0.00
SGV000035,Giáo dục hướng nghiệp 10 (SGV),Sách giáo viên,Cuốn,"4,500.00",0.00,0.00,0.00,0.00,8934980625101,,0.00,0.00,FALSE,,,0.00
SGV000036,Thể dục 10 (SGV),Sách giáo viên,Cuốn,"8,600.00",0.00,0.00,0.00,0.00,8934980625118,,0.00,0.00,FALSE,,,0.00
SGV000037,Lịch sử 10 NC (SGV),Sách giáo viên,Cuốn,"8,300.00",0.00,0.00,0.00,0.00,8934980625194,,0.00,0.00,FALSE,,,0.00
SGV000038,Địa lí 10 NC (SGV),Sách giáo viên,Cuốn,"9,200.00",0.00,0.00,0.00,0.00,8934980625200,,0.00,0.00,FALSE,,,0.00
SGV000039,Tiếng anh 10 NC (SGV),Sách giáo viên,Cuốn,"8,400.00",0.00,0.00,0.00,0.00,8934980625217,,0.00,0.00,FALSE,,,0.00
SGV000040,Công nghệ 11 (SGV),Sách giáo viên,Cuốn,"5,100.00",0.00,0.00,0.00,0.00,8934980731222,,0.00,0.00,FALSE,,,0.00
SGV000041,Sinh hoc 11 NC (SGV),Sách giáo viên,Cuốn,"8,000.00",0.00,0.00,0.00,0.00,8934980731598,,0.00,0.00,FALSE,,,0.00
SGV000042,Lịch sử 11 NC (SGV),Sách giáo viên,Cuốn,"10,900.00",0.00,0.00,0.00,0.00,8934980731628,,0.00,0.00,FALSE,,,0.00
SGV000043,Địa lí 11 NC (SGV),Sách giáo viên,Cuốn,"7,600.00",0.00,0.00,0.00,0.00,8934980731635,,0.00,0.00,FALSE,,,0.00
SGV000044,Giáo dục hướng nghiệp 9 (SGV),Sách giáo viên,Cuốn,"4,700.00",0.00,0.00,0.00,0.00,8934980802557,,0.00,0.00,FALSE,,,0.00
SGV000045,Công nghệ 9 cắt may (SGV),Sách giáo viên,Cuốn,"3,100.00",0.00,0.00,0.00,0.00,8934980802571,,0.00,0.00,FALSE,,,0.00
SGV000046,Sinh hoc 12 C (SGV),Sách giáo viên,Cuốn,"10,600.00",0.00,0.00,0.00,0.00,8934980804759,,0.00,0.00,FALSE,,,0.00
SGV000047,Lịch sử 12 C (SGV),Sách giáo viên,Cuốn,"10,200.00",0.00,0.00,0.00,0.00,8934980804797,,0.00,0.00,FALSE,,,0.00
SGV000048,Giáo dục công dân  12 C (SGV),Sách giáo viên,Cuốn,"7,600.00",0.00,0.00,0.00,0.00,8934980804810,,0.00,0.00,FALSE,,,0.00
SGV000049,Tin học 12 SGV NC,Sách giáo viên,Cuốn,"5,900.00",0.00,0.00,0.00,0.00,8934980804865,,0.00,0.00,FALSE,,,0.00
SGV000050,Hoạt động giáo dục hướng nghiệp lớp 12 (SGV),Sách giáo viên,Cuốn,"4,500.00",0.00,0.00,0.00,0.00,8934980805428,,0.00,0.00,FALSE,,,0.00
SGV000051,Thể dục 12 SGV,Sách giáo viên,Cuốn,"10,200.00",0.00,0.00,0.00,0.00,8934980805435,,0.00,0.00,FALSE,,,0.00
SGV000052,Ngữ văn 11/1 NC (SGV),Sách giáo viên,Cuốn,"11,400.00",0.00,0.00,0.00,0.00,8934980806227,,0.00,0.00,FALSE,,,0.00
SGV000053,Lịch sử 11NC (SGV),Sách giáo viên,Cuốn,"12,700.00",0.00,0.00,0.00,0.00,8934980806241,,0.00,0.00,FALSE,,,0.00
SGV000054,Ngữ văn 12/1 NC (SGV),Sách giáo viên,Cuốn,"10,600.00",0.00,0.00,0.00,0.00,8934980806357,,0.00,0.00,FALSE,,,0.00
SGV000055,Ngữ văn 12/2 NC (SGV),Sách giáo viên,Cuốn,"8,500.00",0.00,0.00,0.00,0.00,8934980806364,,0.00,0.00,FALSE,,,0.00
SGV000056,Lịch sử 12 NC (SGV),Sách giáo viên,Cuốn,"12,900.00",0.00,0.00,0.00,0.00,8934980806371,,0.00,0.00,FALSE,,,0.00
SGV000057,Địa lí 12 NC (SGV),Sách giáo viên,Cuốn,"10,900.00",0.00,0.00,0.00,0.00,8934980806388,,0.00,0.00,FALSE,,,0.00
SGV000058,Tiếng anh  12 SGV (NC),Sách giáo viên,Cuốn,"11,000.00",0.00,0.00,0.00,0.00,8934980806395,,0.00,0.00,FALSE,,,0.00
SGV000059,Thể dục 3(SGV),Sách giáo viên,Cuốn,"9,300.00",0.00,0.00,0.00,0.00,8934980900338,,0.00,0.00,FALSE,,,0.00
SGV000060,Âm nhạc 7 (SGV),Sách giáo viên,Cuốn,"4,200.00",0.00,0.00,0.00,0.00,8934980901335,,0.00,0.00,FALSE,,,0.00
SGV000061,Sinh học 10 (SGV),Sách giáo viên,Cuốn,"6,600.00",0.00,0.00,0.00,0.00,8934980903483,,0.00,0.00,FALSE,,,0.00
SGV000062,Giải tích 12 C (SGV),Sách giáo viên,Cuốn,"8,200.00",0.00,0.00,0.00,0.00,8934980903766,,0.00,0.00,FALSE,,,0.00
SGV000063,HĐDGD hướng nghiệp 11 (SGV),Sách giáo viên,Cuốn,"5,000.00",0.00,0.00,0.00,0.00,8934980904459,,0.00,0.00,FALSE,,,0.00
SGV000064,Thể dục 11 (SGV),Sách giáo viên,Cuốn,"9,900.00",0.00,0.00,0.00,0.00,8934980904466,,0.00,0.00,FALSE,,,0.00
SGV000065,Giáo dục QP-AN11 SGV,Sách giáo viên,Cuốn,"5,800.00",0.00,0.00,0.00,0.00,8934980904473,,0.00,0.00,FALSE,,,0.00
SGV000066,Giáo dục QP-AN 12 SGV,Sách giáo viên,Cuốn,"6,500.00",0.00,0.00,0.00,0.00,8934980904510,,0.00,0.00,FALSE,,,0.00
SGV000067,Hình học 10 NC (SGV),Sách giáo viên,Cuốn,"7,000.00",0.00,0.00,0.00,0.00,8934980904893,,0.00,0.00,FALSE,,,0.00
SGV000068,Hóa học 10 NC (SGV),Sách giáo viên,Cuốn,"11,700.00",0.00,0.00,0.00,0.00,8934980904916,,0.00,0.00,FALSE,,,0.00
SGV000069,Sinh hoc 10 NC (SGV),Sách giáo viên,Cuốn,"9,600.00",0.00,0.00,0.00,0.00,8934980904923,,0.00,0.00,FALSE,,,0.00
SGV000070,Giải tích 12 NC (SGV),Sách giáo viên,Cuốn,"12,000.00",0.00,0.00,0.00,0.00,8934980905142,,0.00,0.00,FALSE,,,0.00
SGV000071,Tiếng việt  1/1 SGV,Sách giáo viên,Cuốn,"14,900.00",0.00,0.00,0.00,0.00,8934994016902,,0.00,0.00,FALSE,,,0.00
SGV000072,Tiếng việt 1/2 SGV,Sách giáo viên,Cuốn,"17,200.00",0.00,0.00,0.00,0.00,8934994016919,,0.00,0.00,FALSE,,,0.00
SGV000073,Toán 1 SGV,Sách giáo viên,Cuốn,"12,400.00",0.00,0.00,0.00,0.00,8934994016926,,0.00,0.00,FALSE,,,0.00
SGV000074,Đạo đức  1 SGV,Sách giáo viên,Cuốn,"5,800.00",0.00,0.00,0.00,0.00,8934994016933,,0.00,0.00,FALSE,,,0.00
SGV000075,Tự nhiên và xã hội SGV,Sách giáo viên,Cuốn,"6,400.00",0.00,0.00,0.00,0.00,8934994016957,,0.00,0.00,FALSE,,,0.00
SGV000076,Thể dục 1 SGV,Sách giáo viên,Cuốn,"5,300.00",0.00,0.00,0.00,0.00,8934994016971,,0.00,0.00,FALSE,,,0.00
SGV000077,Tiếng việt 2/2 SGV,Sách giáo viên,Cuốn,"15,900.00",0.00,0.00,0.00,0.00,8934994016995,,0.00,0.00,FALSE,,,0.00
SGV000078,Đạo đức  2 SGV,Sách giáo viên,Cuốn,"6,500.00",0.00,0.00,0.00,0.00,8934994017015,,0.00,0.00,FALSE,,,0.00
SGV000079,Tự nhiên và xã hội 2 SGV,Sách giáo viên,Cuốn,"5,800.00",0.00,0.00,0.00,0.00,8934994017022,,0.00,0.00,FALSE,,,0.00
SGV000080,Nghệ thuật 2 SGV,Sách giáo viên,Cuốn,"14,700.00",0.00,0.00,0.00,0.00,8934994017039,,0.00,0.00,FALSE,,,0.00
SGV000081,Thể dục 2 SGV,Sách giáo viên,Cuốn,"8,800.00",0.00,0.00,0.00,0.00,8934994017046,,0.00,0.00,FALSE,,,0.00
SGV000082,Tiếng việt  3/1 SGV,Sách giáo viên,Cuốn,"18,000.00",0.00,0.00,0.00,0.00,8934994017060,,0.00,0.00,FALSE,,,0.00
SGV000083,Tiếng việt  3/2 SGV,Sách giáo viên,Cuốn,"15,400.00",0.00,0.00,0.00,0.00,8934994017077,,0.00,0.00,FALSE,,,0.00
SGV000084,Toán  3 SGV,Sách giáo viên,Cuốn,"15,900.00",0.00,0.00,0.00,0.00,8934994017084,,0.00,0.00,FALSE,,,0.00
SGV000085,Đạo đức  3 SGV,Sách giáo viên,Cuốn,"8,800.00",0.00,0.00,0.00,0.00,8934994017091,,0.00,0.00,FALSE,,,0.00
SGV000086,Tự nhiên và xã hội 3 SGV,Sách giáo viên,Cuốn,"9,000.00",0.00,0.00,0.00,0.00,8934994017107,,0.00,0.00,FALSE,,,0.00
SGV000087,Nghệ thuật 3 SGV,Sách giáo viên,Cuốn,"14,700.00",0.00,0.00,0.00,0.00,8934994017114,,0.00,0.00,FALSE,,,0.00
SGV000088,Khoa học 4 SGV,Sách giáo viên,Cuốn,"14,700.00",0.00,0.00,0.00,0.00,8934994017176,,0.00,0.00,FALSE,,,0.00
SGV000089,Lịch sử và địa lí 4 SGV,Sách giáo viên,Cuốn,"7,500.00",0.00,0.00,0.00,0.00,8934994017183,,0.00,0.00,FALSE,,,0.00
SGV000090,Âm nhạc 4 SGV,Sách giáo viên,Cuốn,"4,700.00",0.00,0.00,0.00,0.00,8934994017190,,0.00,0.00,FALSE,,,0.00
SGV000091,Mỹ thuật  4 SGV,Sách giáo viên,Cuốn,"10,000.00",0.00,0.00,0.00,0.00,8934994017206,,0.00,0.00,FALSE,,,0.00
SGV000092,Đạo đức 4 SGV,Sách giáo viên,Cuốn,"4,700.00",0.00,0.00,0.00,0.00,8934994017213,,0.00,0.00,FALSE,,,0.00
SGV000093,Kĩ thuật 4 SGV,Sách giáo viên,Cuốn,"4,300.00",0.00,0.00,0.00,0.00,8934994017220,,0.00,0.00,FALSE,,,0.00
SGV000094,Thể dục 4 SGV,Sách giáo viên,Cuốn,"9,500.00",0.00,0.00,0.00,0.00,8934994017237,,0.00,0.00,FALSE,,,0.00
SGV000095,Tiếng việt 5/2 SGV,Sách giáo viên,Cuốn,"16,500.00",0.00,0.00,0.00,0.00,8934994017251,,0.00,0.00,FALSE,,,0.00
SGV000096,Khoa học 5 SGV,Sách giáo viên,Cuốn,"15,400.00",0.00,0.00,0.00,0.00,8934994017282,,0.00,0.00,FALSE,,,0.00
SGV000097,Lịch sử và địa lý 5 SGV,Sách giáo viên,Cuốn,"8,800.00",0.00,0.00,0.00,0.00,8934994017299,,0.00,0.00,FALSE,,,0.00
SGV000098,Âm nhạc 5 SGV,Sách giáo viên,Cuốn,"4,700.00",0.00,0.00,0.00,0.00,8934994017305,,0.00,0.00,FALSE,,,0.00
SGV000099,Mỹ thuật 5 SGV,Sách giáo viên,Cuốn,"12,400.00",0.00,0.00,0.00,0.00,8934994017312,,0.00,0.00,FALSE,,,0.00
SGV000100,Đạo đức 5 SGV,Sách giáo viên,Cuốn,"5,300.00",0.00,0.00,0.00,0.00,8934994017329,,0.00,0.00,FALSE,,,0.00
SGV000101,Kỹ thuật 5 SGV,Sách giáo viên,Cuốn,"4,300.00",0.00,0.00,0.00,0.00,8934994017336,,0.00,0.00,FALSE,,,0.00
SGV000102,Thể dục 5 SGV,Sách giáo viên,Cuốn,"10,000.00",0.00,0.00,0.00,0.00,8934994017343,,0.00,0.00,FALSE,,,0.00
SGV000103,Công nghệ 6 SGV,Sách giáo viên,Cuốn,"9,000.00",0.00,0.00,0.00,0.00,8934994017466,,0.00,0.00,FALSE,,,0.00
SGV000104,Ngữ văn 6/2(SGV),Sách giáo viên,Cuốn,"10,900.00",0.00,0.00,0.00,0.00,8934994017480,,0.00,0.00,FALSE,,,0.00
SGV000105,Địa lí 6 SGV,Sách giáo viên,Cuốn,"6,400.00",0.00,0.00,0.00,0.00,8934994017510,,0.00,0.00,FALSE,,,0.00
SGV000106,Giáo dục công dân 6 SGV,Sách giáo viên,Cuốn,"6,500.00",0.00,0.00,0.00,0.00,8934994017527,,0.00,0.00,FALSE,,,0.00
SGV000107,Mĩ Thuật 6 (SGV),Sách giáo viên,Cuốn,"8,800.00",0.00,0.00,0.00,0.00,8934994017534,,0.00,0.00,FALSE,,,0.00
SGV000108,Sinh học 6 SGV,Sách giáo viên,Cuốn,"11,500.00",0.00,0.00,0.00,0.00,8934994017572,,0.00,0.00,FALSE,,,0.00
SGV000109,Thể dục 6 SGV,Sách giáo viên,Cuốn,"6,400.00",0.00,0.00,0.00,0.00,8934994017589,,0.00,0.00,FALSE,,,0.00
SGV000110,Âm nhạc  6 (SGV),Sách giáo viên,Cuốn,"6,300.00",0.00,0.00,0.00,0.00,8934994017626,,0.00,0.00,FALSE,,,0.00
SGV000111,Toán  7/2  SGV,Sách giáo viên,Cuốn,"7,500.00",0.00,0.00,0.00,0.00,8934994017657,,0.00,0.00,FALSE,,,0.00
SGV000112,Vật lí 7 Sgv,Sách giáo viên,Cuốn,"11,000.00",0.00,0.00,0.00,0.00,8934994017664,,0.00,0.00,FALSE,,,0.00
SGV000113,Công nghệ 7 SGV,Sách giáo viên,Cuốn,"11,000.00",0.00,0.00,0.00,0.00,8934994017671,,0.00,0.00,FALSE,,,0.00
SGV000114,Giáo dục công dân 7 SGV,Sách giáo viên,Cuốn,"6,500.00",0.00,0.00,0.00,0.00,8934994017732,,0.00,0.00,FALSE,,,0.00
SGV000115,Mĩ thuật 7 SGV,Sách giáo viên,Cuốn,"7,500.00",0.00,0.00,0.00,0.00,8934994017749,,0.00,0.00,FALSE,,,0.00
SGV000116,Tiếng việt 1/1,Sách giáo viên,Cuốn,"12,500.00",0.00,0.00,0.00,0.00,8934994017824,,0.00,0.00,FALSE,,,0.00
SGV000117,Toán  8/1 SGV,Sách giáo viên,Cuốn,"10,500.00",0.00,0.00,0.00,0.00,8934994017862,,0.00,0.00,FALSE,,,0.00
SGV000118,Vật lí 8 SGV,Sách giáo viên,Cuốn,"9,000.00",0.00,0.00,0.00,0.00,8934994017886,,0.00,0.00,FALSE,,,0.00
SGV000119,Sinh học 8 SGV,Sách giáo viên,Cuốn,"14,700.00",0.00,0.00,0.00,0.00,8934994017909,,0.00,0.00,FALSE,,,0.00
SGV000120,Công nghệ 8 SGV,Sách giáo viên,Cuốn,"12,900.00",0.00,0.00,0.00,0.00,8934994017916,,0.00,0.00,FALSE,,,0.00
SGV000121,Ngữ văn 8/1 SGV,Sách giáo viên,Cuốn,"10,500.00",0.00,0.00,0.00,0.00,8934994017923,,0.00,0.00,FALSE,,,0.00
SGV000122,Địa lí 8 SGV,Sách giáo viên,Cuốn,"10,000.00",0.00,0.00,0.00,0.00,8934994017961,,0.00,0.00,FALSE,,,0.00
SGV000123,Giáo dục công dân 8 SGV,Sách giáo viên,Cuốn,"7,500.00",0.00,0.00,0.00,0.00,8934994017978,,0.00,0.00,FALSE,,,0.00
SGV000124,Mỹ thuật 8 SGV,Sách giáo viên,Cuốn,"7,500.00",0.00,0.00,0.00,0.00,8934994018005,,0.00,0.00,FALSE,,,0.00
SGV000125,Tiếng anh  8 SGV,Sách giáo viên,Cuốn,"9,000.00",0.00,0.00,0.00,0.00,8934994018036,,0.00,0.00,FALSE,,,0.00
SGV000126,Toán 9/1 SGV,Sách giáo viên,Cuốn,"9,500.00",0.00,0.00,0.00,0.00,8934994018081,,0.00,0.00,FALSE,,,0.00
SGV000127,Toán 9 SGV,Sách giáo viên,Cuốn,"10,900.00",0.00,0.00,0.00,0.00,8934994018098,,0.00,0.00,FALSE,,,0.00
SGV000128,Vật lí 9 SGV,Sách giáo viên,Cuốn,"20,400.00",0.00,0.00,0.00,0.00,8934994018104,,0.00,0.00,FALSE,,,0.00
SGV000129,Thể dục 9 (SGV),Sách giáo viên,Cuốn,"7,500.00",0.00,0.00,0.00,0.00,8934994018142,,0.00,0.00,FALSE,,,0.00
SGV000130,Khoa học 5,Sách giáo viên,Cuốn,"11,000.00",0.00,0.00,0.00,0.00,8934994018166,,0.00,0.00,FALSE,,,0.00
SGV000131,Lịch sử 9 SGV,Sách giáo viên,Cuốn,"11,500.00",0.00,0.00,0.00,0.00,8934994018180,,0.00,0.00,FALSE,,,0.00
SGV000132,Địa lí 9 SGV,Sách giáo viên,Cuốn,"8,800.00",0.00,0.00,0.00,0.00,8934994018197,,0.00,0.00,FALSE,,,0.00
SGV000133,Giáo dục công dân 9 SGV,Sách giáo viên,Cuốn,"6,300.00",0.00,0.00,0.00,0.00,8934994018203,,0.00,0.00,FALSE,,,0.00
SGV000134,Giáo dục hướng nghiệp 9 (SGV),Sách giáo viên,Cuốn,"5,900.00",0.00,0.00,0.00,0.00,8934994018289,,0.00,0.00,FALSE,,,0.00
SGV000135,Mĩ thuật 9 SGV,Sách giáo viên,Cuốn,"5,300.00",0.00,0.00,0.00,0.00,8934994018333,,0.00,0.00,FALSE,,,0.00
SGV000136,Vật lí 12 SGV,Sách giáo viên,Cuốn,"13,300.00",0.00,0.00,0.00,0.00,8934994020411,,0.00,0.00,FALSE,,,0.00
SGV000137,Hóa học 12 SGV,Sách giáo viên,Cuốn,"11,500.00",0.00,0.00,0.00,0.00,8934994020428,,0.00,0.00,FALSE,,,0.00
SGV000138,Giáo dục  QP-AN 10 (SGV),Sách giáo viên,Cuốn,"7,700.00",0.00,0.00,0.00,0.00,8934994020596,,0.00,0.00,FALSE,,,0.00
SGV000139,Hoạt động giáo dục hướng nghiệp lớp 12 SGV,Sách giáo viên,Cuốn,"5,700.00",0.00,0.00,0.00,0.00,8934994020800,,0.00,0.00,FALSE,,,0.00
